last year and 17
compare that to 17
way , as 17
my career . 17
and find a 17
their environment . 17
important to the 17
; ll work 17
back to where 17
head . i 17
, as though 17
in israel , 17
no one ever 17
; sorry , 17
t want a 17
to help , 17
me with this 17
; s running 17
. people don 17
any sort of 17
aspects of our 17
for . & 17
on , they 17
a new one 17
, four years 17
was about a 17
into space , 17
to see all 17
once we have 17
is coming . 17
data from the 17
a real - 17
hope i & 17
and based on 17
about a quarter 17
of tons of 17
third of a 17
for , you 17
, incidentally , 17
ways . the 17
- look at 17
. now some 17
speak to you 17
to a friend 17
doing that ? 17
you mean , 17
; m coming 17
to take an 17
was , of 17
into the city 17
coming into the 17
the extent to 17
the issue is 17
this machine . 17
you understand the 17
i turned <NUM> 17
, sometimes , 17
to spend more 17
just because of 17
years now . 17
coral reefs . 17
it is like 17
step is to 17
do all kinds 17
earth , but 17
imagine , if 17
t allowed to 17
t really make 17
when you need 17
different . so 17
a mixture of 17
in it that 17
a world , 17
between those two 17
you two examples 17
? what kind 17
not good . 17
, what ? 17
to london , 17
drop in the 17
that he did 17
be that the 17
that is - 17
we are actually 17
be about <NUM> 17
value . and 17
in school and 17
a revolution . 17
and <NUM> people 17
bad . & 17
so much as 17
s my job 17
to people & 17
and they weren 17
and maybe , 17
we can stop 17
a generation of 17
. the global 17
where i come 17
s at least 17
right down to 17
the genetic code 17
york times . 17
outside world , 17
that matters . 17
that people like 17
service , and 17
music ) (laughter) 17
group , and 17
get <NUM> percent 17
fact that a 17
to travel to 17
order of <NUM> 17
. lg : 17
and then go 17
from me . 17
i got it 17
also think that 17
the cold , 17
- because they 17
it was taken 17
and at first 17
weeks . and 17
of which we 17
around and around 17
all we & 17
over <NUM> countries 17
years . what 17
, the men 17
; s produced 17
foie gras . 17
, we talk 17
go wrong . 17
’ s the 17
now this was 17
a plan . 17
than they were 17
as you move 17
ve been so 17
, but their 17
is really quite 17
word for it 17
work very well 17
and women in 17
opportunity . and 17
in the paper 17
do right now 17
men who are 17
take away the 17
picture of it 17
done that . 17
you give people 17
hey , hey 17
; who is 17
world - changing 17
about one in 17
the problems we 17
in the box 17
why is the 17
told them that 17
the last mile 17
you get into 17
i ’ d 17
good example of 17
is that an 17
s likely to 17
want to let 17
food . but 17
? where do 17
big deal , 17
the five senses 17
the political system 17
we have many 17
and the system 17
? i am 17
, to feel 17
of power and 17
do today is 17
s more likely 17
the future & 17
future & quot 17
; ( <NUM> 17
<NUM> ) & 17
to have sex 17
you . let 17
. the worst 17
i be ? 17
our life , 17
, love , 17
thing , that 17
realized that it 17
not just with 17
. are they 17
in everyday life 17
i received a 17
was pretty much 17
if you knew 17
is a person 17
at the turn 17
the brain stem 17
( english ) 17
technologies . and 17
the survival of 17
become much more 17
of nowhere . 17
to me at 17
- sum game 17
the one moment 17
speed of sound 17
. rw : 17
the khmer rouge 17
make me feel 17
<NUM> . ab 17
la ♫ ♫ 17
♫ la li 17
em : i 17
song of love 17
; s behavior 16
women . so 16
the women . 16
think they are 16
there . if 16
have a friend 16
second , it 16
on you , 16
. that sounds 16
, so how 16
; t to 16
like having a 16
people , which 16
people . what 16
we could . 16
of someone who 16
this up . 16
and in every 16
. your brain 16
you would get 16
believed that the 16
listening to me 16
published in the 16
now on the 16
is . there 16
no - - 16
said in the 16
the time ? 16
, along the 16
work at a 16
the odds of 16
which is also 16
have an answer 16
; (laughter) there 16
plan for the 16
you should know 16
okay , it 16
not really sure 16
on with the 16
, they decided 16
; t open 16
. while we 16
, please don 16
to face . 16
to teach them 16
of state , 16
to some people 16
the person in 16
show that you 16
what you just 16
is in your 16
. number three 16
what was that 16
of your mind 16
a family member 16
you how many 16
m not interested 16
quot ; most 16
what makes me 16
they begin to 16
- people who 16
they said to 16
, we already 16
could not get 16
all over . 16
one that has 16
development . and 16
making - - 16
call it . 16
the function of 16
; m listening 16
on the lower 16
s work . 16
more interesting , 16
of weeks , 16
s very exciting 16
s a company 16
the periodic table 16
would take the 16
order to create 16
place that & 16
few things . 16
<NUM> . my 16
minutes - - 16
. they tell 16
he hadn & 16
going to feel 16
. (laughter) at 16
up to it 16
the mystery of 16
not me . 16
a lot and 16
matter what the 16
how we feel 16
at the most 16
you need . 16
i could give 16
wanted to help 16
the palm of 16
happen ? well 16
to a small 16
ok - - 16
areas in the 16
core of the 16
; re excited 16
an object , 16
, and says 16
going from the 16
thing we do 16
says it & 16
arm , and 16
. he knows 16
. if only 16
, derek , 16
, the patient 16
hand , there 16
ok , let 16
a number , 16
? why does 16
(laughter) ok . 16
time you see 16
areas . and 16
such as , 16
percent of you 16
s because you 16
t mean it 16
the right questions 16
i want us 16
a future where 16
real - life 16
their parents . 16
outside world . 16
as if he 16
this feeling of 16
one : & 16
, do they 16
how does a 16
how could they 16
did . but 16
to open the 16
suggest to you 16
than <NUM> times 16
are a part 16
how and why 16
along with my 16
the mall . 16
modern world . 16
world . here 16
have children , 16
, that these 16
i would get 16
husband and i 16
you can either 16
for now , 16
taken care of 16
the hard way 16
has access to 16
part - time 16
all around . 16
introduced me to 16
matter . so 16
the technologies that 16
technologies that are 16
s really no 16
bit more . 16
; we had 16
a machine , 16
something as simple 16
be like . 16
do it the 16
to allow the 16
that says that 16
of things you 16
t want the 16
going to understand 16
not have any 16
a very complicated 16
different ways to 16
day ? & 16
anderson : so 16
- driving car 16
a lifetime of 16
and only one 16
. but remember 16
and work in 16
themselves , but 16
, every one 16
) all right 16
i showed this 16
<NUM> , at 16
a lot from 16
. sorry . 16
a couple weeks 16
, and anyone 16
everything . we 16
<NUM> ft . 16
looked at them 16
right away , 16
i no longer 16
that did not 16
perfect , but 16
grow up . 16
you change your 16
why does it 16
the eyes . 16
have a strong 16
that something is 16
one from the 16
in the war 16
are important for 16
need to recognize 16
education . it 16
and to find 16
to find new 16
and to help 16
. he goes 16
of problems that 16
we are facing 16
done , but 16
you tend to 16
line . so 16
do that - 16
three months . 16
like a big 16
because the only 16
s nothing wrong 16
. from there 16
, you never 16
because of these 16
; so when 16
the others , 16
is about as 16
which makes it 16
smaller than the 16
it mean to 16
; all of 16
see . but 16
had already been 16
but then he 16
to improve our 16
now , after 16
to grow and 16
then i had 16
what looks like 16
eight to <NUM> 16
imagine what that 16
like . but 16
states , we 16
, he thought 16
there , he 16
; oh . 16
back to his 16
him to the 16
to the work 16
in that space 16
between what we 16
new yorker , 16
see if there 16
. looking at 16
after the fact 16
think what & 16
their work , 16
it was when 16
the cycle of 16
with the power 16
are the new 16
not a problem 16
it is they 16
; s dark 16
; m done 16
a culture , 16
have to speak 16
some sense of 16
get when you 16
you feel the 16
back , & 16
for years and 16
and better . 16
expected to be 16
. it came 16
. and sure 16
, wanted to 16
room . & 16
are also the 16
need it , 16
the onset of 16
to prove it 16
prove it . 16
experience of being 16
. and being 16
these places . 16
it better . 16
one , is 16
story is that 16
was the case 16
quite well . 16
to send me 16
down . they 16
we needed a 16
the highway . 16
, and thank 16
and made it 16
to the american 16
and the black 16
what some of 16
water . this 16
to have our 16
of water and 16
was built in 16
percent . we 16
a master & 16
he has been 16
ve done in 16
need to keep 16
and everything is 16
than ever , 16
, for most 16
to act . 16
which , of 16
, hoping that 16
so rather than 16
in common : 16
; s powerful 16
shift in the 16
the decision to 16
we use . 16
hear it . 16
; re aware 16
away . this 16
are just some 16
world that i 16
. i often 16
give rise to 16
form , and 16
- <NUM> million 16
old . the 16
with hundreds of 16
activity . and 16
became interested in 16
did something that 16
ve been told 16
watch what happens 16
described to you 16
find ourselves in 16
ve seen , 16
talking about how 16
time , not 16
billion dollars of 16
china - - 16
just like me 16
. i lost 16
alive . i 16
the women , 16
well this is 16
violence . and 16
? a lot 16
like to play 16
used , and 16
do in my 16
<NUM> , if 16
, who did 16
been to the 16
ll never be 16
yo - yo 16
to move it 16
quot ; being 16
to not just 16
very fast , 16
of learning , 16
is very interesting 16
an experiment , 16
in ethiopia , 16
be <NUM> years 16
hanging out with 16
do it - 16
then you would 16
; m taking 16
ll look at 16
s a man 16
the book of 16
is the word 16
we are using 16
, so for 16
for me that 16
got back to 16
about , i 16
room . we 16
love . but 16
and maybe you 16
going through a 16
actually the first 16
is to change 16
simple , but 16
of the police 16
at the height 16
of the products 16
well , these 16
? (laughter) but 16
, sadly , 16
listen , i 16
up at night 16
as some of 16
in perspective , 16
want , but 16
people , people 16
who do not 16
i listen to 16
came , and 16
, thinking , 16
if they wanted 16
as the sun 16
; please , 16
. my colleagues 16
; one of 16
soon , we 16
choice . and 16
reasons . the 16
, all around 16
think , you 16
way . what 16
it is what 16
it ; it 16
off . the 16
reality . so 16
where is it 16
universe . so 16
to take these 16
the reality that 16
a brain . 16
animals - - 16
life on this 16
planet . now 16
over - - 16
in the soil 16
that once you 16
as a boy 16
, she could 16
to me like 16
wrong with me 16
out , he 16
fine . & 16
; m out 16
. because for 16
our relationship with 16
well actually , 16
opportunity to do 16
room , i 16
office . and 16
men . we 16
s okay to 16
from the south 16
; s little 16
hair , and 16
too much about 16
you a question 16
of ourselves , 16
<NUM> degrees fahrenheit 16
communities , and 16
s no wonder 16
about . & 16
associated with the 16
this . . 16
change . in 16
said that it 16
the way and 16
is a natural 16
no . we 16
a point of 16
me to take 16
technology of the 16
the body to 16
or when you 16
think about things 16
together , i 16
a half minutes 16
can tell me 16
not bad . 16
bit more , 16
, and both 16
then we were 16
of violence , 16
, you become 16
which doesn & 16
on his head 16
the road to 16
to the us 16
, and could 16
would end up 16
working - class 16
get a new 16
ve just seen 16
is a country 16
to lead the 16
hard to imagine 16
s a more 16
; t stay 16
secretary of state 16
with a great 16
that picture , 16
a dollar a 16
an answer . 16
what , i 16
care . i 16
build a better 16
more people . 16
home . the 16
s that ? 16
people to see 16
, really important 16
